Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FL,1:03.78,1:03.78,16,519,"""A""",2013 CC FDST Sr Prelims/Finals Meet,CC,RA,1/25/2013
100 FL,1:04.79,1:04.79,15,501,"""A""",2011 CC Bakersfield Aquatics A/B/C SC Meet,CC,RA,10/8/2011
100 FL,1:05.15,1:05.15,12,649,"""AAA""",2009 CC SC Junior Olympics,CC,RTA,2/19/2009
100 FL,1:05.39,1:05.39,14,506,"""A""",2011 CC Jim Turner Memorial,CC,RA,2/11/2011
100 FL,1:05.53,1:05.53,15,476,"""A""",2011 CC TNT Winterfest ABC  Age Group,CC,RA,12/10/2011
100 FL,1:05.56,1:05.56,13,548,"""A""",2010 CC Raisin Age-Group Invitational,CC,RA,9/25/2010
100 FL,1:05.88,1:05.88,12,627,"""AAA""",2009 CC All Star Selection,CC,RTA,1/10/2009
100 FL,1:06.37,1:06.37,12,613,"""AA""",2008 CC TNT WINTERFEST ABC,CC,RTA,12/6/2008
100 FL,1:06.49,1:06.49,13,517,"""A""",2009 CA PUMA Cancer Awareness & Coast,CC,UN,10/31/2009
100 FL,1:06.79,1:06.79,12,600,"""AA""",2009 CC Dennis Penner High Point Meet,CC,RTA,4/18/2009
100 FL,1:06.79,1:06.79,13,507,"""A""",2010 CC All Star Qualifying Meet,CC,UN,1/9/2010
100 FL,1:06.91,1:06.91,12,597,"""AA""",2009 CC SC Junior Olympics,CC,RTA,2/19/2009
100 FL,1:07.06,1:07.06,14,450,"""A""",2011 CC Jim Turner Memorial,CC,RA,2/11/2011
100 FL,1:07.12,1:07.12,12,591,"""AA""",2009 PC BST SCY INVITE,CC,RTA,6/26/2009
100 FL,1:07.19,1:07.19,12,589,"""AA""",2008 CA PUMA Breast Cancer Awa,CC,RTA,10/25/2008
100 FL,1:07.31,1:07.31,12,585,"""AA""",2009 CC Bjorklund Invitational,CC,RTA,5/16/2009
100 FL,1:07.74,1:07.74,13,475,"""A""",2009 CC TNT Winterfest Meet,CC,UN,12/5/2009
100 FL,1:08.27,1:08.27,12,558,"""AA""",2009 CC Riptide Splash Into Summer Swi,CC,RTA,5/30/2009
100 FL,1:09.14,1:09.14,11,633,"""AA""",2008 CC Short Course ABC Age Group,CC,RTA,3/8/2008
100 FL,1:09.34,1:09.34,11,628,"""AA""",2008 CC Dennis Penner Memorial High Point,CC,RTA,4/12/2008
100 FL,1:09.36,1:09.36,11,627,"""AA""",2008 PC Bishop Invite,CC,RTA,6/20/2008
100 FL,1:09.62,1:09.62,11,620,"""AA""",2008 CC Riptide Splash,CC,RTA,5/31/2008
100 FL,1:11.20,1:11.20,11,576,"""A""",2008 CC PAC SUMMERS END SC,CC,RTA,9/20/2008
100 FL,1:12.86,1:12.86,11,531,"""A""",2008 CC CCS All Star Selection Meet,CC,RTA,1/12/2008
100 FL,1:16.51,1:16.51,10,574,"""AA""",2007 CC Hanford Fall Classic,CC,RTA,9/15/2007
100 FL,1:16.56,1:16.56,11,435,"""BB""",2007 CA PUMA Pumpkin,CC,RTA,10/27/2007
100 FL,1:17.75,1:17.75,10,545,"""AA""",2007 CA EAST Fall Festival-Cor,CC,RTA,9/22/2007
100 FL,1:18.16,1:18.16,10,536,"""AA""",2007 PC BST,CC,RTA,6/22/2007
100 FL,1:20.39,1:20.39,10,485,"""AA""",2007 CC Dennis Penner Memorial Hi,CC,RTA,4/14/2007
100 FL,1:24.71,1:24.71,10,392,"""A""",2007 CC All Star Selection Meet,CC,RTA,1/13/2007
100 FL,1:25.50,1:25.50,10,376,"""A""",2006 CC TNT Short Course ABC Age Group,CC,RTA,12/2/2006
100 FL,1:27.42,1:27.42,10,338,"""BB""",2006 CA SLO Gobbler,CC,RTA,11/17/2006
100 FL,1:34.04,1:34.04,9,347,"""BB""",2006 CC Hanford Fall Classic,CC,RTA,9/16/2006
100 FL,2:01.86,2:01.86,9,6,"""Slower than B""",2005 CA RAA ABC 10/05,CC,RTA,10/14/2005
200 FL,2:25.69,2:25.69,12,653,"""AA""",2009 CC All Star Selection,CC,RTA,1/10/2009
200 FL,2:28.85,2:28.85,13,497,"""BB""",2009 CA PUMA Cancer Awareness & Coast,CC,UN,10/31/2009
200 FL,2:29.61,2:29.61,12,604,"""AA""",2008 CA 2008 SLO Gobbler Class,CC,RTA,11/21/2008
200 FL,2:35.12,2:35.12,12,536,"""A""",2008 CC TNT OCTOBERFEST,CC,RTA,10/11/2008
200 FL,2:38.60,2:38.60,13,360,"""BB""",2010 CC Hanford Fall Classic,CC,RA,9/11/2010
100 IM,1:03.62,1:03.62,12,758,"""AAAA""",2009 CC SC Junior Olympics,CC,RTA,2/19/2009
100 IM,1:03.80,1:03.80,15,552,,2011 CA SBSC IMX Challenge Swi,CC,RA,10/15/2011
100 IM,1:03.90,1:03.90,12,748,"""AAAA""",2009 PC ALMA SCY FARW SC CHMP,CC,RTA,4/2/2009
